name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Lisboa, Portugal",2022-08-05,26.8,18.6,21.3,27.4,18.6,21.4,17,77.7,0,0,0,,0,0,27.4,24.1,310.1,1015,67.3,10,101.5,8.9,4,10,2022-08-05T06:41:23,2022-08-05T20:43:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-06,24.1,18.1,20,24.1,18.1,20,16.3,79.6,0,0,0,,0,0,29.5,25.4,250.1,1016.2,55,10.2,186.9,16.2,8,10,2022-08-06T06:42:16,2022-08-06T20:42:13,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-07,25.1,17.6,20.8,25.1,17.6,20.8,15.3,72.4,0,0,0,,0,0,28.8,18.1,244.6,1015.5,41.6,10.4,282.5,24.3,8,10,2022-08-07T06:43:10,2022-08-07T20:41:05,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-08,24.9,17,20.7,24.9,17,20.7,14.5,68.6,0,0,0,,0,0,29.5,18.5,260.6,1015.5,20.1,11.6,263.7,22.7,8,10,2022-08-08T06:44:03,2022-08-08T20:39:56,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-09,26.8,17.5,21.9,27.3,17.5,21.9,16,70.8,0,0,0,,0,0,33.5,21.5,275.3,1015,12.4,9.8,265.9,22.9,9,10,2022-08-09T06:44:57,2022-08-09T20:38:45,0.41,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-10,25.1,17.8,21.4,25.1,17.8,21.4,15.8,71.9,0,0,0,,0,0,28.8,22.3,239.5,1014,16.5,10.4,277,23.9,8,10,2022-08-10T06:45:51,2022-08-10T20:37:33,0.44,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-11,25.3,18.1,20.9,25.3,18.1,20.9,16.2,75.6,0,0,0,,0,0,32.4,25,241.9,1014.9,47.7,10.7,203.3,17.7,8,10,2022-08-11T06:46:44,2022-08-11T20:36:20,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-12,28.1,17.9,22.7,28.4,17.9,22.8,16.4,69.7,0,0,0,,0,0,33.5,21.7,302.9,1014.8,25.2,11.2,282.2,24.2,9,10,2022-08-12T06:47:38,2022-08-12T20:35:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-13,29.2,18.2,22.5,29.2,18.2,22.5,15.3,66.2,0,0,0,,0,0,29.5,21.3,322.7,1014,27.2,10.5,286.6,24.8,9,10,2022-08-13T06:48:32,2022-08-13T20:33:51,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-14,27.7,18.1,22.1,27.4,18.1,22.1,14.6,64.5,0,0,0,,0,0,32.8,18.6,343.1,1014.7,33.7,10.5,279.4,24,10,10,2022-08-14T06:49:26,2022-08-14T20:32:35,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-15,29,18.7,22.7,28.6,18.7,22.6,14.9,63.5,0,0,0,,0,0,30.2,22.1,319.2,1013.6,26.3,10.6,287.5,24.7,9,10,2022-08-15T06:50:20,2022-08-15T20:31:17,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-16,25.8,18.9,21.6,25.8,18.9,21.6,14.5,65.7,0.001,100,4.17,rain,0,0,42.5,25.3,336.6,1014.2,46.3,10.5,228.5,19.7,9,10,2022-08-16T06:51:14,2022-08-16T20:29:59,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-17,24.3,18,20.6,24.3,18,20.6,12.5,61.1,0,0,0,,0,0,61.2,35.7,352,1016.1,30,10.5,251.7,21.6,9,10,2022-08-17T06:52:08,2022-08-17T20:28:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-18,31.1,17.5,23.4,29.6,17.5,23.1,11.4,50.6,0,0,0,,0,0,35.3,21.8,348.7,1015.9,3.6,10.5,284.5,24.5,9,10,2022-08-18T06:53:02,2022-08-18T20:27:19,0.71,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-19,36.1,21.1,28,34,21.1,27,7.7,29.9,0,0,0,,0,0,35.3,26.6,358.6,1015.6,0,10.5,283,24.4,9,10,2022-08-19T06:53:56,2022-08-19T20:25:57,0.75,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-20,34.7,21.2,27.2,34,21.2,27,11.1,37.9,0,0,0,,0,0,32.4,28.6,341.3,1016.8,5.4,10.5,261.8,22.6,8,10,2022-08-20T06:54:49,2022-08-20T20:24:35,0.77,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-21,30,18.9,23.3,28.7,18.9,23.1,11.7,50.2,0,0,0,,0,0,50,25.8,353.4,1018.9,17.8,10.5,252.6,21.7,8,10,2022-08-21T06:55:43,2022-08-21T20:23:12,0.81,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-22,31,19.1,24.2,30.7,19.1,24.1,15.7,62.2,0,0,0,,0,0,46.4,25.4,349.7,1013.9,30.3,10.5,195,16.9,8,10,2022-08-22T06:56:37,2022-08-22T20:21:48,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-23,30.6,19.6,24.3,31.3,19.6,24.4,17,65.7,0,0,0,,0,0,31.7,25.3,311.1,1011.3,25.7,11.3,221.8,19.2,8,10,2022-08-23T06:57:31,2022-08-23T20:20:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-24,25.7,19,21.4,25.7,19,21.4,17,76.6,0,0,0,,0,0,37.1,26.6,340.9,1014.2,49.6,12.1,82.6,7,4,10,2022-08-24T06:58:24,2022-08-24T20:18:57,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-25,27.1,19.6,21.8,27.8,19.6,21.8,16.9,74.6,0,0,0,,0,0,34.6,24.8,350.7,1016.6,60.7,12,103.7,9,4,10,2022-08-25T06:59:18,2022-08-25T20:17:31,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-26,27.9,18.2,21.3,28.1,18.2,21.4,16.5,75.6,0,0,0,,0,0,29.5,20.5,313.2,1013.8,53,11.6,108.6,9.2,4,10,2022-08-26T07:00:11,2022-08-26T20:16:04,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-27,25.5,17.1,20.3,25.5,17.1,20.3,16,78,0,0,0,,0,0,29.5,14.8,288.2,1010.6,40.5,9.9,174.1,15.1,8,10,2022-08-27T07:01:05,2022-08-27T20:14:36,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-28,25.2,16.6,20.3,25.2,16.6,20.3,15.1,74,0,0,0,,0,0,32.4,21.7,247.5,1010.7,29.9,10.4,283.1,24.4,9,10,2022-08-28T07:01:58,2022-08-28T20:13:07,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-29,25.3,17.3,20.9,25.3,17.3,20.9,16.5,77.2,0,0,0,,0,0,32.4,21.5,242.6,1014.8,34.9,11.8,247.2,21.1,9,10,2022-08-29T07:02:52,2022-08-29T20:11:38,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-30,27,17.1,21.5,27,17.1,21.5,15,68.8,0,0,0,,0,0,36,18.2,330.9,1018.7,25.8,11.5,262.8,22.7,8,10,2022-08-30T07:03:45,2022-08-30T20:10:08,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-08-31,27.7,17.3,21.7,27.7,17.3,21.7,14.7,66.1,0,0,0,,0,0,28.8,28.4,334.2,1019.7,29,12.3,243.8,21,9,10,2022-08-31T07:04:38,2022-08-31T20:08:38,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-01,28.9,17.7,22,28.6,17.7,21.9,15.3,67.8,0,0,0,,0,0,39.6,21.9,328.5,1017.5,39.2,12.4,240,20.7,8,10,2022-09-01T07:05:31,2022-09-01T20:07:07,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-02,27.2,18.1,21.7,27.2,18.1,21.7,15,67.4,0,0,0,,0,0,31,18.2,323,1017.2,47.1,12.5,215.6,18.4,8,10,2022-09-02T07:06:24,2022-09-02T20:05:35,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-03,27,17.3,21.3,26.5,17.3,21.3,12.6,60.9,0,0,0,,0,0,32.4,18.3,317.6,1016.7,26.5,10.5,254.5,21.9,8,10,2022-09-03T07:07:18,2022-09-03T20:04:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-04,24.6,16.9,20.5,24.6,16.9,20.5,16.4,78.9,0,0,0,,0,0,32.4,23.2,240.8,1018.6,35.9,10.5,252.8,21.8,8,10,2022-09-04T07:08:11,2022-09-04T20:02:31,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-05,25.6,18.7,21.6,25.6,18.7,21.6,18.4,83.3,0,0,0,rain,0,0,32.4,28.4,230.2,1020.6,50.5,12.5,242.8,20.9,8,10,2022-09-05T07:09:04,2022-09-05T20:00:58,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-06,26.8,18.7,22.1,26.7,18.7,22.1,16,72.2,1.978,100,4.17,rain,0,0,29.5,17.9,275.4,1020.7,44.6,11.8,252.1,21.9,8,10,2022-09-06T07:09:57,2022-09-06T19:59:25,0.36,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-07,26.5,18.3,21.4,26.5,18.3,21.4,16,72.7,0,0,0,rain,0,0,27.7,21.2,238,1018.8,52.6,11.5,202.5,17.7,8,10,2022-09-07T07:10:50,2022-09-07T19:57:51,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-08,26.1,20.2,22.5,26.1,20.2,22.5,19.6,84.3,0,0,0,rain,0,0,28.8,24.7,243.1,1018.2,83.9,10.4,123.8,10.9,6,10,2022-09-08T07:11:43,2022-09-08T19:56:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-09,27.1,20.5,23.1,28,20.5,23.2,18.1,74.4,0,0,0,,0,0,28.8,18.2,294.3,1019.1,47.1,10.5,124.6,10.7,6,10,2022-09-09T07:12:36,2022-09-09T19:54:43,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-10,28.7,18.8,23.1,28.8,18.8,23.2,16.4,67.7,0,0,0,,0,0,29.5,17.8,286.7,1017.1,14.1,10.5,240.1,20.7,8,10,2022-09-10T07:13:29,2022-09-10T19:53:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-11,26.6,18.6,21.6,26.6,18.6,21.6,18,81.2,0,0,0,,0,0,32.8,21.3,230,1012.8,39.5,10.2,179.5,15.4,8,10,2022-09-11T07:14:22,2022-09-11T19:51:33,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-12,21.9,20.2,20.9,21.9,20.2,20.9,19.9,94.3,14.981,100,79.17,rain,0,0,68.4,29.2,175.6,1005.8,81.1,9.5,93.9,7.9,4,30,2022-09-12T07:15:15,2022-09-12T19:49:58,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-13,24,19.6,21.1,24,19.6,21.1,19,87.8,4.15,100,41.67,rain,0,0,52.5,33,215,1004.9,73.7,10,185,16,9,30,2022-09-13T07:16:08,2022-09-13T19:48:22,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-14,23.8,19.2,21.1,23.8,19.2,21.1,19.3,90.2,7.965,100,20.83,rain,0,0,36,24.9,225.4,1009.5,63.3,10.4,196.9,16.9,8,10,2022-09-14T07:17:01,2022-09-14T19:46:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-15,24.8,19,21.3,24.8,19,21.3,18.3,84.3,1.583,100,8.33,rain,0,0,28.8,24.8,243.2,1014.6,47.4,12.1,197.5,17,9,10,2022-09-15T07:17:54,2022-09-15T19:45:11,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-16,25.5,19.1,21.7,25.5,19.1,21.7,18,80.8,0,0,0,rain,0,0,37.1,17.8,262.9,1014.7,44.9,10.6,226,19.7,9,10,2022-09-16T07:18:47,2022-09-16T19:43:35,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-17,30,18.6,23.2,30.6,18.6,23.3,16.8,68.8,0,0,0,,0,0,36,18.2,344.8,1011,14,10.4,228.8,19.8,8,10,2022-09-17T07:19:40,2022-09-17T19:41:59,0.75,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-18,28.7,20.1,24.2,28.9,20.1,24.3,16.8,64.7,0,0,0,rain,0,0,21.6,14.6,279.3,1010.2,49.8,10.5,227.2,19.7,8,10,2022-09-18T07:20:33,2022-09-18T19:40:23,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-19,29.2,21.1,24.6,30.3,21.1,25,18.1,67.6,0,0,0,,0,0,35.3,15.7,223.6,1013.7,47,11,105.8,9.2,4,30,2022-09-19T07:21:27,2022-09-19T19:38:47,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-20,30,21.8,25.2,30.2,21.8,25.3,16.6,60.1,0,0,0,rain,0,0,32.4,18.1,311.8,1016,42.1,10.6,224.4,19.5,7,30,2022-09-20T07:22:20,2022-09-20T19:37:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-21,26.6,19.6,22.8,26.6,19.6,22.8,17.6,74.2,10.914,100,8.33,rain,0,0,31.7,17.9,261.9,1016.7,29.8,11.3,207.6,18,7,10,2022-09-21T07:23:14,2022-09-21T19:35:35,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-22,28.1,19.1,22.8,28.6,19.1,22.8,16.2,68.2,0,0,0,,0,0,24.1,21.4,282.2,1017.4,15.1,10.5,211.3,18.2,7,10,2022-09-22T07:24:08,2022-09-22T19:33:59,0.89,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-23,26,17,20.6,26,17,20.6,15.2,72.7,0,0,0,,0,0,38.9,18.5,344,1017.7,30.7,11.1,220,19.1,8,10,2022-09-23T07:25:02,2022-09-23T19:32:23,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-24,23.1,18,19.9,23.1,18,19.9,12.9,65.3,0,0,0,,0,0,46.4,28.5,355.2,1016.8,37.9,10.5,166.3,14.4,8,10,2022-09-24T07:25:55,2022-09-24T19:30:47,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-25,22.6,16,18.8,22.6,16,18.8,10,58.8,0,0,0,,0,0,50,28.8,348.9,1013.3,22.5,10.5,218.5,19,7,10,2022-09-25T07:26:50,2022-09-25T19:29:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-26,25,16.1,19.7,25,16.1,19.7,7.9,48.5,0,0,0,,0,0,39.2,25.2,352.1,1015.3,11.2,12.4,219.2,19.1,7,10,2022-09-26T07:27:44,2022-09-26T19:27:36,0.02,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-27,23.6,15.6,18.9,23.6,15.6,18.9,12,65.7,0,0,0,,0,0,46.4,25.3,353.8,1020.1,24.5,10.5,190,16.3,9,10,2022-09-27T07:28:38,2022-09-27T19:26:00,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-28,22.5,17.2,18.9,22.5,17.2,18.9,12.9,69,0,0,0,,0,0,46.4,30.6,353.2,1019.5,58.1,11.7,179.1,15.5,7,10,2022-09-28T07:29:33,2022-09-28T19:24:25,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-29,21.1,16.5,18.1,21.1,16.5,18.1,14,77.4,0.001,100,4.17,rain,0,0,41.4,25.4,318.4,1015.1,55.7,10,114.9,10,7,10,2022-09-29T07:30:28,2022-09-29T19:22:50,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-09-30,22.1,15,17.9,22.1,15,17.9,9.4,59.8,4.011,100,4.17,rain,0,0,34.6,29.1,353.9,1017.6,16,11.5,217.9,18.9,7,10,2022-09-30T07:31:23,2022-09-30T19:21:16,0.16,Rain,Clear conditions throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-01,27.1,14.1,19.6,26.4,14.1,19.6,9.2,54.3,0,0,0,,0,0,38.9,18.2,12.1,1023,36.9,10.5,195.8,17,7,10,2022-10-01T07:32:18,2022-10-01T19:19:42,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-02,29.1,17.5,22.8,27.5,17.5,22.4,6.6,37.7,0,0,0,,0,0,44.6,18,31.4,1021.1,4.8,10.5,192.9,16.7,7,10,2022-10-02T07:33:14,2022-10-02T19:18:08,0.23,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-03,27.1,18.6,21.9,27.4,18.6,22,12.5,55.5,0,0,0,,0,0,21.6,21.6,271.6,1020.4,1.5,10.9,159.5,13.8,6,10,2022-10-03T07:34:10,2022-10-03T19:16:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-04,28.6,18.1,22.8,27.7,18.1,22.6,9.9,45.3,0,0,0,,0,0,29.5,13.6,327.8,1020.7,1,12,164.5,14.1,6,10,2022-10-04T07:35:06,2022-10-04T19:15:01,0.31,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-05,29.5,19,23,28.2,19,22.8,6.8,35.8,0,0,0,,0,0,25.6,21.4,355,1020.9,0,10.5,172.7,14.8,6,10,2022-10-05T07:36:02,2022-10-05T19:13:28,0.34,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-06,27,17.5,21.7,27.1,17.5,21.7,12.3,56.3,0,0,0,,0,0,108,14,330,1021.5,52,10.5,172.8,15,6,10,2022-10-06T07:36:58,2022-10-06T19:11:56,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-07,27.7,18.1,22.1,27.4,18.1,22,11.4,51.3,0,0,0,,0,0,19.4,21.6,2.2,1018.8,28.8,10.4,165.6,14.4,6,10,2022-10-07T07:37:55,2022-10-07T19:10:24,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-08,28.6,16.7,21.7,28.4,16.7,21.7,12.1,56.1,0,0,0,,0,0,31.7,18.2,349,1015.9,18.3,10.4,165,14.3,6,10,2022-10-08T07:38:52,2022-10-08T19:08:53,0.45,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-09,24.5,16,19.4,24.5,16,19.4,13.3,68.8,0,0,0,,0,0,24.8,17.7,328.6,1016,59.6,10.4,95.7,8.2,4,10,2022-10-09T07:39:50,2022-10-09T19:07:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-10,20.5,15.9,17.8,20.5,15.9,17.8,16.2,90.6,0.05,100,8.33,rain,0,0,17.3,14.3,241,1017.2,67.1,9.5,68,5.9,3,10,2022-10-10T07:40:47,2022-10-10T19:05:52,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-11,25.7,17.6,20.2,25.7,17.6,20.2,16.3,81.1,51.424,100,8.33,rain,0,0,44.6,24.8,17.6,1017.8,56.2,9.4,135.4,11.8,7,10,2022-10-11T07:41:45,2022-10-11T19:04:23,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-12,27,17.5,21.2,27.4,17.5,21.2,14.2,65.4,0,0,0,,0,0,27,21.8,358.4,1019.9,16.8,10.5,161.9,13.9,7,10,2022-10-12T07:42:44,2022-10-12T19:02:54,0.58,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-13,26.8,17,20.5,27.3,17,20.5,14,67.7,0,0,0,,0,0,37.1,21.9,354.1,1023.5,20.8,10.5,140.9,12.4,6,10,2022-10-13T07:43:42,2022-10-13T19:01:26,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-14,27.6,16.4,20.4,27.7,16.4,20.4,15,73.1,0,0,0,,0,0,35.3,18.2,8.9,1022,23.2,10.4,186.3,16.2,7,10,2022-10-14T07:44:41,2022-10-14T18:59:59,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-15,24.1,16.1,19.3,24.1,16.1,19.3,14.5,74.9,0,0,0,,0,0,17.3,14.8,295.7,1016.6,22.8,10.5,128.5,11.1,6,10,2022-10-15T07:45:41,2022-10-15T18:58:32,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-16,22.1,17.7,19.1,22.1,17.7,19.1,14.8,76.4,0.6,100,4.17,rain,0,0,22.3,12.6,191,1015,69.1,10.5,71.1,6,4,10,2022-10-16T07:46:40,2022-10-16T18:57:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08535099999,08534099999,D7126,08536099999,LPPT"
"Lisboa, Portugal",2022-10-17,25.1,16,20,25.1,16,20,16.2,80,0.494,100,4.17,rain,0,0,26.6,17.7,215.6,1017.3,54.4,10.3,155,13.4,6,10,2022-10-17T07:47:40,2022-10-17T18:55:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT"
