name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vancouver,2022-01-01,3.2,-4.2,-0.4,3.2,-6.8,-2.7,-4.8,72.9,0.01,100,8.33,rain,0.2,0.4,36.6,21.8,79.1,1021.3,93.9,34.5,18.3,1.6,1,,2022-01-01T08:07:45,2022-01-01T16:24:50,0.97,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-02,5.4,1.1,4.1,5.3,-3.2,1.4,1.6,84.5,11.435,100,87.5,"rain,snow",0.1,0.6,53.6,23,95.3,1004.8,88.9,26.3,9.7,0.7,0,,2022-01-02T08:07:40,2022-01-02T16:25:52,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-03,5,1.5,3.7,4.8,-1.7,1.7,1.7,86.8,10.753,100,66.67,"rain,snow",0,0.2,44.3,22,119.7,997.1,81.9,28.3,22.8,1.9,2,,2022-01-03T08:07:32,2022-01-03T16:26:56,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71608099999,CWWA,71211099999,71775099999,71784099999,E9431,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2022-01-04,4.2,-0.4,2.2,4,-2,0.5,1.3,93.9,17.194,100,83.33,"rain,snow",0,0.2,40.7,16.6,100.2,1012.6,78.1,19.6,13.8,1.2,1,,2022-01-04T08:07:21,2022-01-04T16:28:03,0.07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71608099999,CWWA,71784099999,D3147,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-05,1.4,-1.7,-0.1,1.4,-6.6,-1.2,-1.2,92.2,1.082,100,37.5,"rain,snow",0.3,0.3,90.7,15.6,52.7,1020.8,97.1,19.7,11.5,1,1,,2022-01-05T08:07:07,2022-01-05T16:29:11,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-06,4,-2,0.9,0.3,-6.8,-2.7,0.5,96.9,9.925,100,75,"rain,snow",0.2,0.5,25.9,25.7,84.7,1002.1,98.7,10.1,4.7,0.3,0,,2022-01-06T08:06:49,2022-01-06T16:30:22,0.13,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71784099999,KORS,71892099999,71042099999,71201099999,71108099999,F1856"
vancouver,2022-01-07,4.1,0.5,2.7,2,-5.7,-2.7,-0.6,80.4,0.136,100,20.83,rain,0,0.2,35.3,59.2,287.4,998.6,89.7,32.6,48.8,4.3,3,,2022-01-07T08:06:29,2022-01-07T16:31:35,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KORS,71892099999,71108099999,F1856"
vancouver,2022-01-08,3.8,0.6,2.2,3.5,-1.9,0.8,0,85.7,7.076,100,50,"rain,snow",0,0.1,,12.6,57.6,1021.8,84.3,24.7,11.7,1,1,,2022-01-08T08:06:06,2022-01-08T16:32:50,0.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-09,7.2,1.5,4.4,7.2,1.5,4,2.8,89.1,2.362,100,8.33,rain,0,0.2,70.2,7.9,27.3,1026.4,49.6,29.9,53.9,4.7,3,,2022-01-09T08:05:40,2022-01-09T16:34:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-10,7.4,2.3,5.4,7.4,1.6,4.2,4,91.1,8.805,100,54.17,rain,0,0.1,63,14.6,70.1,1025.1,84.6,24.6,6.2,0.5,0,10,2022-01-10T08:05:11,2022-01-10T16:35:25,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71211099999,F1130,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-11,8.4,7.2,7.9,8.3,4.6,6.5,7.3,95.7,23.566,100,58.33,rain,0,0.8,30.2,14.6,92.7,1019.6,100,23.4,5,0.4,0,10,2022-01-11T08:04:39,2022-01-11T16:36:45,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-12,9,7.4,8.2,8.9,5.7,7.2,7.9,97.5,42.825,100,75,rain,0,0.6,28.8,13.9,76.3,1017.7,99.2,16.5,2.5,0.1,0,10,2022-01-12T08:04:04,2022-01-12T16:38:07,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-13,10.6,6.5,8.3,10.6,5.4,7.9,6.8,90.2,0.023,100,12.5,rain,0,1.7,18,10.9,38.9,1022.3,78.9,34.2,32.2,2.8,2,10,2022-01-13T08:03:26,2022-01-13T16:39:30,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-14,8.4,6.6,7.3,8.4,5.4,7.1,5.9,91.5,0.181,100,4.17,rain,0,2.3,7.2,7.8,64.6,1030.9,98.3,31,22.6,1.9,1,10,2022-01-14T08:02:46,2022-01-14T16:40:55,0.4,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-15,7.1,4.9,6.3,7.1,4.9,6.2,5.4,93.8,0.106,100,8.33,rain,0,2.1,4,6,21.8,1028,87,11.2,16.2,1.4,1,10,2022-01-15T08:02:03,2022-01-15T16:42:22,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-16,7.3,5,5.6,7.3,4.6,5.6,4.6,93.5,0,0,0,,0,1.6,5,5.5,296.5,1023.6,93.7,7.2,26,2.2,2,10,2022-01-16T08:01:17,2022-01-16T16:43:50,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-17,7.5,4.6,6,7.5,3.5,5.2,4.8,91.8,0.673,100,25,rain,0,0.8,16.6,11.2,84.7,1016.4,94.9,18.7,21.9,1.9,2,10,2022-01-17T08:00:28,2022-01-17T16:45:19,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-18,7.7,5.6,6.4,7.7,5.6,6.4,6.1,97.4,3.42,100,70.83,rain,0,0,10.1,4.2,3.3,1019.4,100,7.1,12.7,1,1,10,2022-01-18T07:59:37,2022-01-18T16:46:49,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-19,8.1,6.2,7,8.1,5.3,6.5,6.5,97.1,7.494,100,62.5,rain,0,0,33.5,9.8,67.7,1024.9,100,23.8,15.9,1.5,1,10,2022-01-19T07:58:43,2022-01-19T16:48:20,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"CWWA,71211099999,CWEL,71892099999,CWMM,71608099999,71775099999,71784099999,CWEZ,CWWK,71042099999,71201099999,F1856"
vancouver,2022-01-20,9.7,5.4,7.6,9.7,2.4,6.3,6.6,93.3,18.285,100,37.5,rain,0,0,42.5,22.7,336.7,1022.2,69.1,28.4,45,4,3,10,2022-01-20T07:57:47,2022-01-20T16:49:53,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71608099999,CWWA,71211099999,71784099999,CWEL,CWEZ,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2022-01-21,7.3,5.3,6.1,7.3,4.1,6,4.5,89.7,0,0,0,,0,0,11.2,7.9,316.9,1036.6,84,26.8,38.2,3.3,3,10,2022-01-21T07:56:48,2022-01-21T16:51:26,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,D3147,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-22,8,2.7,5.1,8,2,4.6,3.4,89.2,0,0,0,,0,0,4.7,9.2,307.2,1034.9,64.2,29.8,63.1,5.6,3,10,2022-01-22T07:55:46,2022-01-22T16:53:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-23,4.6,2.3,3.3,4.6,1,3,2.6,95.4,0,0,0,,0,0,4.3,7.9,341,1029.3,91.6,17.1,17.6,1.6,1,10,2022-01-23T07:54:43,2022-01-23T16:54:36,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-24,3.9,2.1,2.8,3.9,0.8,2.5,2.2,95.4,0,0,0,,0,0,6.5,6.8,346.8,1026.8,48.5,8.8,22.1,2,1,10,2022-01-24T07:53:37,2022-01-24T16:56:12,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-25,2.8,0.6,2.1,2.7,0.6,1.7,1.4,95.1,0,0,0,,0,0,4,6.2,327.1,1027.1,80.2,19.3,38.8,3.3,2,10,2022-01-25T07:52:28,2022-01-25T16:57:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-26,4.7,1.7,2.5,4.7,-0.2,2.2,1.6,93.8,0,0,0,,0,0,5.8,6.9,329.3,1026.8,64.9,21.3,53.1,4.6,3,10,2022-01-26T07:51:17,2022-01-26T16:59:26,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-27,4.6,1.2,2.4,4.6,1.2,2.3,1.6,94.7,0,0,0,,0,0,4,5.8,329.2,1029.3,51.4,18.9,71,6,3,10,2022-01-27T07:50:05,2022-01-27T17:01:04,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-28,7.1,0.6,3.5,7.1,0.6,3.2,1.3,86.2,0.005,100,4.17,rain,0,0,8.3,8.9,82.6,1026.4,61.4,28.4,58.4,4.9,3,10,2022-01-28T07:48:50,2022-01-28T17:02:42,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-29,6.8,1.9,4.5,6.4,1.3,4,1.7,82.2,5.338,100,25,rain,0,0,13.7,11.4,63.3,1023.5,89.2,30.8,28.8,2.4,1,10,2022-01-29T07:47:32,2022-01-29T17:04:21,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-30,7.5,5,5.9,7.2,1.6,3.9,4.4,90.6,19.502,100,87.5,rain,0,0,48.2,23.1,58.8,1013.8,98.8,21,5,0.5,0,10,2022-01-30T07:46:13,2022-01-30T17:06:01,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-01-31,7.2,2.1,5.1,6.8,-1.4,3.1,1.1,75.2,0.005,100,4.17,rain,0.1,0,48.2,21,281.4,1021.8,30.1,35.3,68.3,6.1,4,10,2022-01-31T07:44:52,2022-01-31T17:07:41,0,"Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-01,5.6,1.4,3.5,5.3,-2.2,2,-0.2,77.2,0,0,0,,0,0,40.7,17.9,314.2,1026.7,30.8,35.7,78.1,6.6,4,10,2022-02-01T07:43:29,2022-02-01T17:09:21,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-02,2.6,0.1,1.8,2.6,-1.4,0.5,0,88.2,0.725,100,37.5,"rain,snow",1.4,0.8,11.5,11.8,69.7,1027.7,94.2,19.3,12.3,1,1,10,2022-02-02T07:42:03,2022-02-02T17:11:01,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-03,6.2,2.4,4.5,6,0.5,3.5,4.1,97.4,4.514,100,87.5,"rain,snow",0.1,1.1,11.2,9.6,68.5,1028.9,100,5.5,23.6,2,1,10,2022-02-03T07:40:36,2022-02-03T17:12:42,0.08,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-04,7.1,5.3,6.2,6.7,3.6,4.9,5.4,94.8,10.161,100,75,rain,0,0,37.4,15,102.2,1026.1,88.8,19,8.8,0.9,0,10,2022-02-04T07:39:07,2022-02-04T17:14:22,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-05,7.6,4.6,6.5,7.6,4.5,6.2,5.2,91.6,0,0,0,rain,0,0,30.6,12.1,307.8,1034.7,94.2,29.2,23.4,2,1,10,2022-02-05T07:37:37,2022-02-05T17:16:03,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"71608099999,CWWA,71211099999,71784099999,CWEL,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2022-02-06,7.9,2.4,5.2,7.9,2.4,4.9,3.5,88.9,0,0,0,,0,0,6.8,8.9,355.9,1029.3,59.6,34.9,89.5,7.8,4,10,2022-02-06T07:36:04,2022-02-06T17:17:44,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71775099999,71784099999,CWEL,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2022-02-07,10.6,6,7.8,10.6,3.9,6.9,5.4,85.1,0.099,100,4.17,rain,0,0,19.1,12.4,103.6,1027.4,62.2,34.3,75.2,6.4,3,10,2022-02-07T07:34:30,2022-02-07T17:19:25,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71608099999,CWWA,71784099999,D3147,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-08,7.3,5.4,6.5,7.1,3.9,5.5,5.3,92.8,2.893,100,41.67,rain,0,0,21.2,9.5,78,1035.7,96.2,26.4,21.8,1.7,1,10,2022-02-08T07:32:55,2022-02-08T17:21:06,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-09,8.2,5.8,6.9,8.2,4.3,6.7,5.9,93.2,0.699,100,20.83,rain,0,0,11.2,7.8,23,1036.2,99.9,24,26.1,2.3,1,10,2022-02-09T07:31:17,2022-02-09T17:22:47,0.28,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-10,7,5.5,6.5,7,4.8,6.3,6,97.1,0.366,100,29.17,rain,0,0,6.8,7.9,297.3,1032.8,79.9,10.8,18.9,1.6,1,10,2022-02-10T07:29:38,2022-02-10T17:24:28,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-11,9.3,3.3,5.8,9.1,0.7,4.8,3.9,88.1,0,0,0,,0,0,33.5,16.2,305.3,1032.6,57.4,33.8,90.4,8,4,10,2022-02-11T07:27:58,2022-02-11T17:26:09,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-12,8.7,1.5,4.7,7.8,-0.6,4,2.5,85.9,0,0,0,,0,0,6.5,9.5,313.2,1027.7,23.3,29.9,105,9.3,4,10,2022-02-12T07:26:16,2022-02-12T17:27:50,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-13,10.3,2.8,6.5,10.3,2.6,6.4,3.2,80.1,0,0,0,,0,0,7.6,7.2,73.6,1020.5,68.6,40.8,94.5,8.4,4,10,2022-02-13T07:24:33,2022-02-13T17:29:31,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-14,8.2,5.3,7,8.1,4.4,6.4,5,87.2,1.882,100,33.33,rain,0,0,15.5,12.5,51.2,1012.8,79.7,28.2,36.8,3.1,2,10,2022-02-14T07:22:48,2022-02-14T17:31:11,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,KORS,71892099999,71042099999,71201099999,CYVR,71108099999,F1856"
vancouver,2022-02-15,8.4,5.5,6.7,8.4,5.5,6.6,4.4,85.7,0,0,0,rain,0,0,7.2,7.3,323.9,1021.4,77.3,30.3,46.2,4,2,10,2022-02-15T07:21:03,2022-02-15T17:32:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-16,8.2,3.8,6.1,8.2,3,5.8,3.6,84.5,0,0,0,,0,0,10.1,8.1,309.1,1026.7,54.2,36.4,39.9,3.7,2,10,2022-02-16T07:19:15,2022-02-16T17:34:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-17,8.3,5.4,7,8.3,4.3,6.7,5.2,88.6,0.004,100,4.17,rain,0,0,13.3,7.3,98,1030.4,95.7,30.5,25.4,2.1,1,10,2022-02-17T07:17:27,2022-02-17T17:36:12,0.54,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-18,8.7,6.2,7.3,8.7,6.2,7.2,5.6,89.2,0,0,0,,0,0,6.8,6.4,33.5,1030,91.5,26.1,28.9,2.4,2,10,2022-02-18T07:15:37,2022-02-18T17:37:52,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-19,6.5,3.9,5.9,6.5,1.3,4.8,4.8,92.6,6.76,100,58.33,rain,0,0,31.3,17.7,55.1,1016.8,91.7,24.6,20.2,1.8,1,10,2022-02-19T07:13:47,2022-02-19T17:39:31,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-20,7.3,2.1,5,7.3,-1.3,3,2.2,82.7,0.029,100,8.33,rain,0,0,42.5,17.6,304.2,1011.9,52.2,32,81.3,7.3,3,10,2022-02-20T07:11:55,2022-02-20T17:41:11,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-21,7.5,1,4.3,7.5,-3.4,2.9,-2.8,63.5,2.532,100,29.17,rain,0,0,31.3,16.5,68.8,1014.6,65,33.5,103.2,9,5,10,2022-02-21T07:10:02,2022-02-21T17:42:50,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-22,3.5,-2,0.4,2.6,-6.1,-2,-14.6,32,0.015,100,12.5,"rain,snow",0,0,29.7,16.2,67.3,1027.7,13.4,35.7,131,11.5,5,10,2022-02-22T07:08:08,2022-02-22T17:44:29,0.72,"Snow, Rain",Clear conditions throughout the day with rain or snow in the morning and afternoon.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-23,1.4,-3.4,-0.6,1.4,-5.7,-1.7,-10.4,48.7,0.222,100,12.5,"rain,snow",0,0,11.9,10,65.3,1030,53.6,36,90.8,7.8,3,10,2022-02-23T07:06:13,2022-02-23T17:46:07,0.75,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,rain,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-24,4.1,-3,0.6,3.7,-4.7,0,-4.6,69.5,0.152,100,12.5,"rain,snow",0,0,6.8,8.2,28.3,1030.7,22,33.5,139.8,12.1,5,10,2022-02-24T07:04:17,2022-02-24T17:47:46,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71608099999,CWWA,71211099999,71784099999,E9431,71892099999,71042099999,71201099999"
vancouver,2022-02-25,5.9,-1,2.3,5.9,-2.7,1.5,-3.1,68.2,0,0,0,,0,0.7,7.6,9.3,75.9,1030.2,26.8,35.2,133.3,11.5,5,10,2022-02-25T07:02:20,2022-02-25T17:49:24,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-26,10.1,0.2,4.4,10.1,0.2,3.3,-0.5,72.4,8.871,100,41.67,rain,0,0,57.2,20.5,74.5,1020.5,91.3,29.3,26,2.2,1,10,2022-02-26T07:00:23,2022-02-26T17:51:01,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71608099999,CWWA,71211099999,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-27,9.6,6.1,7.7,9.5,3.3,6.3,6.4,91.5,25.792,100,79.17,rain,0,0,50.4,17.4,98.3,1016.5,99.1,20.4,53.6,4.8,4,10,2022-02-27T06:58:24,2022-02-27T17:52:39,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71211099999,71784099999,E6810,71892099999,71042099999,71201099999,F1856"
vancouver,2022-02-28,8.1,6.3,7.2,8,3.4,5.9,6.6,96.1,10.938,100,75,rain,0,0,24.8,15.6,75.6,1011.6,100,19.5,20.9,1.7,1,10,2022-02-28T06:56:25,2022-02-28T17:54:16,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-03-01,11.5,7.5,8.7,11.5,5.7,8,7.8,93.7,4.157,100,41.67,rain,0,0,22.3,14.3,90.5,1015.8,97.1,26.9,61,4.8,2,10,2022-03-01T06:54:25,2022-03-01T17:55:53,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,CWEL,CWEZ,CWWK,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2022-03-02,11,6.6,8.3,11,5.2,7.7,6.9,91.1,4.641,100,41.67,rain,0,0,16.9,13.1,79.3,1017,92.4,33,93.3,7.4,4,10,2022-03-02T06:52:24,2022-03-02T17:57:29,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-03-03,9.1,6.4,7.4,9.1,5.7,6.9,5.6,88.8,1.507,100,29.17,rain,0,0,18,9.7,174.5,1018.6,64.2,30.8,75.5,5.8,3,10,2022-03-03T06:50:23,2022-03-03T17:59:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"71608099999,CWWA,71211099999,71775099999,71784099999,71892099999,CWMM,71042099999,71201099999,F1856"
vancouver,2022-03-04,8.9,4.9,7,8.6,1.6,6,4.9,86.3,0,0,0,,0,0,37.1,18.3,298.2,1020.2,39.2,35.2,161.9,12.9,5,10,2022-03-04T06:48:21,2022-03-04T18:00:42,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-03-05,9.3,2.6,5.9,9.3,-0.8,4.3,3.3,83.7,0,0,0,,0,0,37.1,16.6,312.2,1025.2,20,33.5,166.7,13.3,5,10,2022-03-05T06:46:18,2022-03-05T18:02:18,0.1,Clear,Partly cloudy throughout the day.,clear-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-03-06,9.7,1.9,5.8,9.5,1.9,5.6,2.6,80.8,0,0,0,,0,0,7.9,9.9,278.2,1031.1,35.4,37.2,155,12.3,5,10,2022-03-06T06:44:15,2022-03-06T18:03:53,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-03-07,9.2,4.7,6.9,9.2,3.8,6.4,4.9,87.2,0,0,0,rain,0,0,12.2,7.7,100.2,1031.6,90.2,24.5,47.7,4.2,2,10,2022-03-07T06:42:11,2022-03-07T18:05:28,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
vancouver,2022-03-08,9.7,5.9,7.3,9.7,4.3,6.9,4.1,80.8,0.062,100,16.67,rain,0,0,11.5,12.5,297.8,1024.7,65.3,30.9,130.6,11.2,6,10,2022-03-08T06:40:07,2022-03-08T18:07:03,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71608099999,CWWA,71784099999,E9431,71892099999,71042099999,71201099999,F1856"
vancouver,2022-03-09,8.2,2.6,5.2,8,0.4,3.8,-8.5,38.4,0.04,100,20.83,rain,0,0,19.4,15.1,9,1025.8,22.7,37.9,171.9,15.1,6,10,2022-03-09T06:38:02,2022-03-09T18:08:38,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71608099999,CWWA,71784099999,71892099999,71042099999,71201099999,F1856"
