name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
riiga,2022-06-01,20,8,13.4,20,6.4,13,9.1,78,5.4,100,8.33,rain,0,0,51.3,29,154.3,1015,29.6,10.2,182.3,15.7,9,10,2022-06-01T04:39:04,2022-06-01T22:04:41,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-02,17,11,13.6,17,11,13.6,8.8,74.3,3,100,4.17,rain,0,0,54,25.9,206.5,1011.9,80.9,10.5,198.5,16.9,8,10,2022-06-02T04:37:57,2022-06-02T22:06:05,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-03,17,9,13,17,7,12.8,8.8,76.4,0,0,0,rain,0,0,41,24,218.1,1018.3,67,10.5,141.2,12.4,10,10,2022-06-03T04:36:54,2022-06-03T22:07:25,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-04,19,8,13.5,19,6.1,13.3,8.6,73.9,0,0,0,,0,0,33.5,16.5,245.8,1018.9,39.8,10.5,229.5,19.9,9,10,2022-06-04T04:35:54,2022-06-04T22:08:43,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-05,22,5,14.9,22,5,14.9,8,68,0,0,0,,0,0,19.4,11.2,270.1,1020.2,5.7,10.3,271.7,23.5,8,10,2022-06-05T04:34:59,2022-06-05T22:09:57,0.2,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-06,22,8,16.1,22,8,16.1,9.7,68.8,0,0,0,,0,0,22,14.8,2.1,1019.3,1.3,10.5,228.1,19.7,8,10,2022-06-06T04:34:06,2022-06-06T22:11:08,0.23,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-07,25,12,18.5,25,12,18.5,12,68.4,0.3,100,4.17,rain,0,0,42.8,18.4,147.6,1013.8,10.9,10.5,203.9,17.5,8,10,2022-06-07T04:33:18,2022-06-07T22:12:16,0.25,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-08,17,12,15,17,12,15,14.1,94.5,5.7,100,16.67,rain,0,0,18,9.3,191.1,1010.7,51.7,7.8,79.8,6.9,3,10,2022-06-08T04:32:34,2022-06-08T22:13:21,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-09,25,10.1,17.6,25,10.1,17.6,13.2,78.6,0,0,0,rain,0,0,15.5,9.7,173.7,1011.6,69.6,6.6,290.5,25.2,9,10,2022-06-09T04:31:53,2022-06-09T22:14:22,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-10,23,15,18.1,23,15,18.1,15.2,84.3,8,100,8.33,rain,0,0,29.8,14.1,351.6,1015.1,65.5,10.3,132.6,11.7,8,10,2022-06-10T04:31:17,2022-06-10T22:15:19,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-11,21.8,13.2,17.1,21.8,13.2,17.1,14.4,84.9,0,0,0,rain,0,0,23,16.9,329.8,1017.7,59.8,10.2,302.9,26.4,9,10,2022-06-11T04:30:45,2022-06-11T22:16:13,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-12,23,11,16.7,23,11,16.7,12.7,79,4.6,100,8.33,rain,0,0,33.8,14.8,252,1015.6,53.8,10.1,161.5,13.9,7,10,2022-06-12T04:30:16,2022-06-12T22:17:03,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-13,20.8,10,15.6,20.8,10,15.6,10.4,73.2,0,0,0,rain,0,0,38.2,16.5,231.9,1011.7,44.4,10.5,206.8,17.9,9,10,2022-06-13T04:29:52,2022-06-13T22:17:49,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-14,16.2,11.8,13.7,16.2,11.8,13.7,11.4,86.5,24.4,100,20.83,rain,0,0,37.8,15.9,308.6,1008.6,75.1,10.1,61.8,5.3,2,10,2022-06-14T04:29:32,2022-06-14T22:18:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-15,20,12,16.2,20,12,16.2,9.3,65.2,0,0,0,,0,0,49.7,23.9,314.9,1012.5,29.7,10.5,326.5,28.3,9,10,2022-06-15T04:29:17,2022-06-15T22:19:10,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-16,20.8,8,15.1,20.8,7,15,10.3,75.6,0,0,0,,0,0,30.6,18.4,234.3,1014.7,64.6,10.5,238.4,20.7,10,10,2022-06-16T04:29:05,2022-06-16T22:19:44,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-17,21,8.2,15.7,21,8.2,15.7,8.6,67.9,0,0,0,,0,0,30.6,14.8,321.5,1016.3,40.2,10.5,327.2,28.1,9,10,2022-06-17T04:28:58,2022-06-17T22:20:14,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-18,19,9.2,15.1,19,8.9,15.1,12.5,84.9,0.3,100,8.33,rain,0,0,35.6,20.7,200.1,1013,70.9,10.5,104.6,9.1,3,10,2022-06-18T04:28:55,2022-06-18T22:20:40,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-19,17.2,10,13.8,17.2,10,13.8,11.1,84.6,3.5,100,12.5,rain,0,0,34.9,16.6,233.5,1008,49.3,10.5,141.6,12.1,7,10,2022-06-19T04:28:56,2022-06-19T22:21:02,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-20,19,7,14.1,19,6.8,14.1,8.8,73.1,0.2,100,4.17,rain,0,0,17.9,8.2,221.7,1008.2,65.3,10.1,243.8,21.2,9,10,2022-06-20T04:29:01,2022-06-20T22:21:20,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-21,18,11,15.1,18,11,15.1,10.7,75,0,0,0,,0,0,39.2,27.1,347.2,1004.3,59.8,10.5,265.4,23.1,9,10,2022-06-21T04:29:11,2022-06-21T22:21:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-22,21.8,9,16.6,21.8,9,16.6,8.8,63.5,0,0,0,,0,0,24.8,13.7,356.4,1009.1,39.6,10.5,321.5,27.7,8,10,2022-06-22T04:29:24,2022-06-22T22:21:42,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-23,25,8.8,18.3,25,8.8,18.3,10.9,65.8,0,0,0,,0,0,29.5,15.7,208.4,1014.1,18.7,10.5,293.2,25.4,9,10,2022-06-23T04:29:42,2022-06-23T22:21:47,0.8,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-24,27,11,20,27.3,11,20,13.8,71.2,0,0,0,,0,0,20.9,14.1,211.1,1017.5,30.8,8.8,310.2,26.5,8,10,2022-06-24T04:30:04,2022-06-24T22:21:48,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-25,30,14,23.1,29.9,14,23.1,15.2,64.9,0,0,0,,0,0,23.4,11.5,142.4,1017.9,22.1,10.5,283.3,24.5,8,10,2022-06-25T04:30:31,2022-06-25T22:21:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-26,31,15.8,24.7,31.4,15.8,24.9,16.8,65.1,0,0,0,,0,0,24.1,17.5,158.6,1020,43.7,10.5,310,26.5,8,10,2022-06-26T04:31:01,2022-06-26T22:21:36,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-27,31,16.2,25.3,31.9,16.2,25.7,17.9,67,0,0,0,,0,0,22.3,16.6,171.3,1020.7,33.5,10.5,254.1,21.8,8,30,2022-06-27T04:31:35,2022-06-27T22:21:24,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-28,32,18,25.9,32.7,18,26.2,18.1,65.8,0,0,0,,0,0,25.5,20.1,171,1018.4,46.4,10.5,278.4,24.1,8,30,2022-06-28T04:32:13,2022-06-28T22:21:07,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-29,28,19,23.2,29.2,19,23.3,18.6,76,3,100,4.17,rain,0,0,30.7,18,93.1,1017,43.1,10.5,207.4,18,9,10,2022-06-29T04:32:55,2022-06-29T22:20:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-06-30,27.8,19,23.9,29.5,19,24.3,19.5,77.5,0,0,0,,0,0,27,12.9,105.2,1016.9,68.4,10.5,209.5,17.9,6,10,2022-06-30T04:33:41,2022-06-30T22:20:21,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-01,31,21,26,32.3,21,26.7,19.3,68.2,0,0,0,,0,0,29.9,22.6,143,1017.3,75.5,10.5,282.6,24.5,9,30,2022-07-01T04:34:31,2022-07-01T22:19:52,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-02,31,18,23.9,31,18,24,16.8,67,2,100,4.17,rain,0,0,38.9,23,166.8,1018.1,69.2,10.5,294.8,25.4,8,10,2022-07-02T04:35:24,2022-07-02T22:19:19,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-03,23,16,19.9,23,16,19.9,13.9,70.7,0,0,0,,0,0,25.8,15.9,335.4,1020.2,50.1,10.5,262.6,22.9,9,10,2022-07-03T04:36:21,2022-07-03T22:18:42,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-04,26,12,19.8,26,12,19.8,13.8,71.7,0,0,0,,0,0,18.4,11.5,214.8,1016,37.6,10.5,200.6,17.4,8,10,2022-07-04T04:37:21,2022-07-04T22:18:01,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-05,23.8,14.6,19.6,23.8,14.6,19.6,12.9,67.9,0,0,0,,0,0,39.2,16.9,236.3,1015.2,52.4,10.5,112.4,9.7,3,10,2022-07-05T04:38:25,2022-07-05T22:17:15,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26324099999,26424099999"
riiga,2022-07-06,19.8,10,15.4,19.8,10,15.4,12.7,84.7,1.4,100,8.33,rain,0,0,28.4,18.2,190.7,1014.5,72.2,10.5,131,11.2,3,10,2022-07-06T04:39:32,2022-07-06T22:16:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26324099999,26424099999"
riiga,2022-07-07,21,9.2,16.5,21,8.3,16.4,11.2,73.3,1,100,4.17,rain,0,0,35.3,21.2,209.1,1012.7,37.5,10.5,224,19.1,9,10,2022-07-07T04:40:42,2022-07-07T22:15:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-08,20.8,10,16.1,20.8,10,16.1,13.2,84.2,0.9,100,8.33,rain,0,0,35.6,25.5,178.7,1015.7,54.9,10.4,205.1,17.7,9,10,2022-07-08T04:41:55,2022-07-08T22:14:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,F2918,26425099999,26424099999"
riiga,2022-07-09,22.6,14,16.7,22.6,14,16.7,13.4,82.5,1.1,100,8.33,rain,0,0,38.6,16.9,219.9,1012.7,49.8,10.4,188.3,16.1,9,10,2022-07-09T04:43:12,2022-07-09T22:13:36,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-10,21,10,15.9,21,10,15.9,12.2,80.6,6,100,4.17,rain,0,0,27.5,16.2,259.3,1009.2,48.9,9.5,198.2,17.1,10,10,2022-07-10T04:44:31,2022-07-10T22:12:31,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-11,21.8,8.2,16.9,21.8,8.2,16.9,12.6,77.9,0.7,100,4.17,rain,0,0,33.5,20.4,334.1,1012.1,54.4,10.2,249.3,21.6,8,10,2022-07-11T04:45:53,2022-07-11T22:11:24,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-12,20,17,18.5,20,17,18.5,16.8,90.2,30.7,100,16.67,rain,0,0,56.5,38.4,351,1007.5,84.4,10.1,54.6,4.7,3,10,2022-07-12T04:47:18,2022-07-12T22:10:12,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-13,23,15,19,23,15,19,14.5,77.2,0,0,0,rain,0,0,32.6,23.2,131.9,1007.4,46,10.4,285.5,24.6,8,10,2022-07-13T04:48:45,2022-07-13T22:08:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-14,21.6,13,17.1,21.6,13,17.1,13.8,82.8,8.1,100,16.67,rain,0,0,42.1,20.8,262.9,1005.7,56.5,10.1,163.3,14,8,10,2022-07-14T04:50:14,2022-07-14T22:07:40,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-15,18.6,11.2,14.3,18.6,11.2,14.3,11.8,85.5,4.6,100,12.5,rain,0,0,45.9,13.7,227.3,1006.2,58.1,10.5,151.8,13.1,9,10,2022-07-15T04:51:46,2022-07-15T22:06:18,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-16,19,10,14.8,19,10,14.8,9.8,74.1,0,0,0,rain,0,0,38,27.8,211.3,1010.5,40.7,10.5,224.2,19.5,8,10,2022-07-16T04:53:21,2022-07-16T22:04:54,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-17,18,9,14.3,18,8.1,14.2,10.6,79.7,0.2,100,4.17,rain,0,0,34.9,15.5,287.2,1015.9,42.7,10.5,195.5,17,6,10,2022-07-17T04:54:57,2022-07-17T22:03:26,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-18,20,11.3,15.6,20,11.3,15.6,12.8,84.8,2.6,100,12.5,rain,0,0,27.2,14.1,212.8,1017.6,67.7,10.3,159.8,13.6,10,10,2022-07-18T04:56:36,2022-07-18T22:01:56,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-19,24,13,18.4,24,13,18.4,14.6,79.8,0.1,100,4.17,rain,0,0,32.4,22,255.1,1016.5,62.2,10,111.1,9.5,5,10,2022-07-19T04:58:16,2022-07-19T22:00:22,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-20,21,15.2,18.1,21,15.2,18.1,12,68.4,0,0,0,,0,0,40.7,24.5,334.7,1019.9,26.1,10.9,297.8,25.7,8,10,2022-07-20T04:59:58,2022-07-20T21:58:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-21,28,12.1,20.8,27.8,12.1,20.8,13.9,68.5,0,0,0,,0,0,21.4,9.3,309.3,1018,22.6,11.5,249.6,21.5,7,10,2022-07-21T05:01:42,2022-07-21T21:57:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-22,30.2,14,22.9,30.7,14,23.1,16.5,70.8,0,0,0,,0,0,19.1,12.6,175.4,1015,4.7,11.5,269.4,23.3,7,30,2022-07-22T05:03:28,2022-07-22T21:55:25,0.79,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-23,24,17,20.8,24,17,20.8,15.9,74.8,0,0,0,,0,0,33.5,16.9,236.8,1013.2,61.1,11.6,151.7,13.2,9,10,2022-07-23T05:05:15,2022-07-23T21:53:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-24,20,14.3,17.6,20,14.3,17.6,14.5,82.5,2,100,4.17,rain,0,0,31.9,15.5,261.1,1012,73.8,11.6,108,9.3,6,10,2022-07-24T05:07:04,2022-07-24T21:51:53,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-25,24.2,12.1,19.2,24.2,12.1,19.2,13.8,73.4,0,0,0,,0,0,25.4,9.7,252.4,1013.5,57.7,11.5,287.8,24.7,8,10,2022-07-25T05:08:54,2022-07-25T21:50:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-26,26,15.3,20,26,15.3,20,15.6,77.7,0.2,100,4.17,rain,0,0,40.8,29.9,181.8,1008.1,56.2,11.6,176.8,15.1,7,10,2022-07-26T05:10:45,2022-07-26T21:48:12,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-27,20.8,14.3,17.4,20.8,14.3,17.4,11.8,71.5,0,0,0,rain,0,0,34,16.5,223.3,1009.7,64.5,11.6,174.2,15,6,10,2022-07-27T05:12:38,2022-07-27T21:46:17,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-28,20,12.1,15.3,20,12.1,15.3,12.3,83,0.3,100,4.17,rain,0,0,32.8,16.3,253.6,1014.4,64.6,11.6,139.1,12.2,9,10,2022-07-28T05:14:31,2022-07-28T21:44:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-29,19.1,11.9,15.8,19.1,11.9,15.8,10.6,72.9,0,0,0,rain,0,0,32.4,16.1,313.7,1021.1,51.4,11.5,262.3,22.8,9,10,2022-07-29T05:16:26,2022-07-29T21:42:22,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-07-30,22,6.9,15.5,22,6.1,15.5,8.9,69.1,0,0,0,,0,0,19.9,15.2,329.6,1020.6,22.1,11.6,246.5,21.4,8,10,2022-07-30T05:18:22,2022-07-30T21:40:21,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-07-31,23,8.1,17.1,23,8.1,17.1,10.3,68.7,0,0,0,rain,0,0,29.4,15.5,80.1,1017.1,72.1,11.6,210.8,18.1,7,10,2022-07-31T05:20:18,2022-07-31T21:38:19,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-08-01,17.2,15,16.3,17.2,15,16.3,15.2,93.1,15.8,100,25,rain,0,0,33.2,18.3,43.6,1009.5,90.4,9.9,33.9,3,1,10,2022-08-01T05:22:16,2022-08-01T21:36:14,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-08-02,24.2,13,18.8,24.2,13,18.8,14.9,79.5,0,0,0,rain,0,0,26.3,13,243.3,1014,45.1,10,220.9,19.1,8,10,2022-08-02T05:24:14,2022-08-02T21:34:07,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26422599999,F2918"
riiga,2022-08-03,25.2,11,18.4,25.2,11,18.4,12.2,71,0,0,0,,0,0,23.5,12.8,199.9,1018.2,45.2,10.8,231.3,19.9,8,10,2022-08-03T05:26:12,2022-08-03T21:31:59,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,F2918,26425099999,26435099999,26424099999"
riiga,2022-08-04,29,13,21.9,28.8,13,21.9,13.3,59.9,0,0,0,,0,0,32,18.4,169.8,1018.8,27.5,11.5,225,19.1,6,10,2022-08-04T05:28:12,2022-08-04T21:29:48,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-08-05,30,15,23.2,29.8,15,23.2,14.2,58.8,0,0,0,,0,0,36.9,27.3,167.1,1016.9,46.3,11.6,261.1,22.5,7,10,2022-08-05T05:30:12,2022-08-05T21:27:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-08-06,22,14,19.4,22,14,19.4,14.2,72.6,0,0,0,rain,0,0,30.3,12.9,228.5,1015,54.1,11.6,74.4,6.5,3,10,2022-08-06T05:32:12,2022-08-06T21:25:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26424099999"
riiga,2022-08-07,21.8,9.1,16.4,21.8,8.2,16.3,10.5,70.9,0,0,0,rain,0,0,27.7,11.4,238,1020.9,34.2,11.4,190.9,16.6,9,10,2022-08-07T05:34:13,2022-08-07T21:23:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-08-08,19,11.3,15.9,19,11.3,15.9,11.9,78.1,0.2,100,4.17,rain,0,0,24.4,11.2,232.9,1023.1,55.8,11.6,143,12.3,7,10,2022-08-08T05:36:14,2022-08-08T21:20:50,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-08-09,20.8,12,16.6,20.8,12,16.6,13.1,81.4,5.5,100,12.5,rain,0,0,27,15.8,330.3,1026.4,51.2,11.5,211.9,18.2,8,10,2022-08-09T05:38:16,2022-08-09T21:18:32,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-08-10,22.1,8.9,16.7,22.1,8.9,16.7,11.6,75.7,0,0,0,rain,0,0,23.3,15.7,347.1,1027,35.7,11.3,229.5,19.8,9,10,2022-08-10T05:40:18,2022-08-10T21:16:12,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-08-11,26,8.3,18.1,26,8,18.1,11.4,70.5,0,0,0,,0,0,23,14.6,207.6,1025.2,29,11.6,266,23,8,10,2022-08-11T05:42:20,2022-08-11T21:13:51,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-08-12,28,10.1,19.4,27.2,10.1,19.3,11.7,67.1,0,0,0,,0,0,22.5,14.6,206.9,1024.4,8.9,11.5,250.6,21.7,7,10,2022-08-12T05:44:22,2022-08-12T21:11:29,0.5,Clear,Clear conditions throughout the day.,clear-day,"EVRA,26326099999,26429099999,26422599999,26425099999,F2918,26435099999,26424099999"
riiga,2022-08-13,27,11.8,19.8,27.3,11.8,19.8,13.3,69.5,0,0,0,,0,0,24.1,18.1,14.7,1022.2,56.6,11.4,239.3,20.6,7,10,2022-08-13T05:46:25,2022-08-13T21:09:05,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EVRA,26326099999,26429099999,26422599999,F2918,26425099999,26435099999,26424099999"
